Time,G2.L2TV,G2.CPD,G2.TNL,G2.TTXD1_9,G2.L63QTX,G2.tnh1_rpm
4/19/2022 09:21:12.060,0.0,-0.01827217638,0.0,73.02325439,0.0,0.0
4/19/2022 09:22:12.220,0.0,-0.03986917436,0.0,72.53093719,0.0,0.0
4/19/2022 09:23:12.380,0.0,0.02534687519,0.0,73.00827026,0.0,0.0
4/19/2022 09:24:12.540,0.0,-0.01003183424,0.0,73.13781738,0.0,0.0
4/19/2022 09:25:12.700,0.0,0.009497255087,0.0,73.06602478,0.0,0.0
4/19/2022 09:26:12.860,0.0,0.04096180201,0.0,73.33794403,0.0,0.0
4/19/2022 09:27:13.020,0.0,0.02219155431,0.0,73.43280029,0.0,0.0
4/19/2022 09:28:13.180,0.0,-0.02581365407,0.0,73.42177582,0.0,0.0
4/19/2022 09:29:13.340,0.0,-0.01238659024,0.0,73.44989777,0.0,0.0
4/19/2022 09:30:13.500,0.0,0.008892267942,0.0,73.4225235,0.0,0.0
4/19/2022 09:31:13.660,0.0,0.01206323504,0.0,73.44773102,0.0,0.0
4/19/2022 09:32:13.820,0.0,0.0111348927,0.0,73.47694397,0.0,0.0
4/19/2022 09:33:13.980,0.0,-0.007976964116,0.0,73.58505249,0.0,0.0
4/19/2022 09:34:14.140,0.0,-0.01122877002,0.0,73.63941193,0.0,0.0
4/19/2022 09:35:14.300,0.0,0.004000216722,0.0,73.5619278,0.0,0.0
4/19/2022 09:36:14.460,0.0,0.02692192793,0.0,73.5958786,0.0,0.0
4/19/2022 09:37:14.620,0.0,0.003603845835,0.0,73.58729553,0.0,0.0
4/19/2022 09:38:14.780,0.0,-0.009486824274,0.0,73.7292099,0.0,0.0
4/19/2022 09:39:14.940,0.0,-0.0244602561,0.0,73.61089325,0.0,0.0
4/19/2022 09:40:15.100,0.0,0.02069473267,0.0,73.80220795,0.0,0.0
4/19/2022 09:41:15.260,0.0,0.007129460573,0.0,73.85170746,0.0,0.0
4/19/2022 09:42:15.420,0.0,0.02273395658,0.0,73.76959229,0.0,0.0
4/19/2022 09:43:15.580,0.0,0.01133829355,0.0,73.69554901,0.0,0.0
4/19/2022 09:44:15.740,0.0,0.02038180828,0.0,73.87122345,0.0,0.0
4/19/2022 09:45:15.900,0.0,0.02426207066,0.0,73.89877319,0.0,0.0
4/19/2022 09:46:16.060,0.0,0.008156895638,0.0,73.69480896,0.0,0.0
4/19/2022 09:47:16.220,0.0,0.01879110932,0.0,73.88600922,0.0,0.0
4/19/2022 09:48:16.380,0.0,0.01062899828,0.0,73.90137482,0.0,0.0
4/19/2022 09:49:16.540,0.0,0.01109316945,0.0,74.01054382,0.0,0.0
4/19/2022 09:50:16.700,0.0,0.02417340875,0.0,73.91988373,0.0,0.0
4/19/2022 09:51:16.860,0.0,0.0412017107,0.0,74.01754761,0.0,0.0
4/19/2022 09:52:17.020,0.0,0.003327429295,0.0,73.85176086,0.0,0.0
4/19/2022 09:53:17.180,0.0,0.02676025033,0.0,74.05162048,0.0,0.0
4/19/2022 09:54:17.340,0.0,-0.01170858741,0.0,73.81300354,0.0,0.0
4/19/2022 09:55:17.500,0.0,0.01011788845,0.0,74.13424683,0.0,0.0
4/19/2022 09:56:17.660,0.0,0.04065409303,0.0,73.8764267,0.0,0.0
4/19/2022 09:57:17.820,0.0,0.02113804221,0.0,74.01634216,0.0,0.0
4/19/2022 09:58:17.980,0.0,0.005340576172,0.0,74.12952423,0.0,0.0
4/19/2022 09:59:18.140,0.0,0.01094192266,0.0,74.11449432,0.0,0.0
4/19/2022 10:00:18.300,0.0,0.01078546047,0.0,74.17868042,0.0,0.0
4/19/2022 10:01:18.460,0.0,0.02001151443,0.0,74.08203888,0.0,0.0
4/19/2022 10:02:18.620,0.0,0.01806095243,0.0,74.18170929,0.0,0.0
4/19/2022 10:03:18.780,0.0,0.0380307436,0.0,74.18362427,0.0,0.0
4/19/2022 10:04:18.940,0.0,0.04217177629,0.0,74.26734161,0.0,0.0
4/19/2022 10:05:19.100,0.0,0.01221969724,0.0,74.3667984,0.0,1.019590378
4/19/2022 10:06:19.260,0.0,0.04290193319,0.0,74.30160522,0.0,165.2133331
4/19/2022 10:07:19.420,0.0,0.2508975565,0.0,75.94168091,0.0,785.1594238
4/19/2022 10:08:19.580,0.0,0.4577249289,0.0,79.05142212,0.0,1040.69104
4/19/2022 10:09:19.740,0.0,0.5415939093,0.0,81.29277802,0.0,1121.805664
4/19/2022 10:10:19.900,1.0,1.01935637,0.0,224.896286,0.0,1183.338623
4/19/2022 10:11:20.060,1.0,1.512994647,0.0,414.5971069,0.0,1410.530029
4/19/2022 10:12:20.220,1.0,2.17100668,0.0,501.8060913,0.0,1583.13855
4/19/2022 10:13:20.380,1.0,3.10106492,0.0,626.3591309,0.0,1800.617554
4/19/2022 10:14:20.540,1.0,4.616130352,0.0,710.8946533,0.0,2090.432129
4/19/2022 10:15:20.700,1.0,6.513604641,0.0,743.4324951,0.0,2377.942139
4/19/2022 10:16:20.860,1.0,9.457028389,0.0,770.4581299,0.0,2707.630127
4/19/2022 10:17:21.020,1.0,15.5290966,0.0,780.4668579,0.0,3186.666992
4/19/2022 10:18:21.180,1.0,24.93408585,0.0,783.4382935,0.0,3692.796387
4/19/2022 10:19:21.340,1.0,33.37146759,0.0,735.4932861,0.0,4081.84082
4/19/2022 10:20:21.500,1.0,37.30483627,0.0,713.4075928,0.0,4277.175293
4/19/2022 10:21:21.660,1.0,39.39194489,0.0,715.6932373,0.0,4397.344238
4/19/2022 10:22:21.820,1.0,40.40165329,0.0,716.4440918,0.0,4461.978516
4/19/2022 10:23:21.980,1.0,40.59716034,0.0,718.2359009,0.0,4478.07959
4/19/2022 10:24:22.140,1.0,40.85712433,0.0,719.4431152,0.0,4492.060059
4/19/2022 10:25:22.300,1.0,40.89434052,0.0,719.8347778,0.0,4495.358398
4/19/2022 10:26:22.460,1.0,42.45185471,0.0,732.0866089,0.0,4582.09375
4/19/2022 10:27:22.620,1.0,43.04162216,0.0,730.5424194,0.0,4634.958496
4/19/2022 10:28:22.780,1.0,42.59358215,0.0,732.609436,0.0,4623.992188
4/19/2022 10:29:22.940,1.0,42.64753723,0.0,734.036438,0.0,4637.98584
4/19/2022 10:30:23.100,1.0,64.72988892,0.0,822.5835571,0.0,4752.663574
4/19/2022 10:31:23.260,1.0,81.23553467,0.0,839.1946411,0.0,5099.742676
4/19/2022 10:32:23.420,1.0,81.16999817,0.0,848.7114258,0.0,5100.587891
